,ID,Salary,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
2392,730910,240000.0,2013-06-01,Present,Electrical Design Engineer,-1,M,1990-12-11,81.0,Cbse,2008.0,83.6,Cbse,8297,2,B.Tech/B.E.,Electronics And Communication Engineering,79.9,8297,1,West Bengal,2013,555,580,470,0.6557669426,-1,-1,-1,-1,-1,366,-1,1.5644,1.3779,-0.1437,-1.5021,0.8637
2393,16400,650000.0,2010-12-01,Present,Business Analyst Consultant,Hyderabad,M,1989-12-29,83.8,Cbse,2006.0,75.2,Cbse,23,2,B.Tech/B.E.,Electronics And Communication Engineering,66.61,23,0,Uttar Pradesh,2010,525,395,575,0.6944793277,365,366,-1,-1,-1,-1,-1,-1.1901,0.1888,-0.7794,1.1199,-1.3934
2394,359057,345000.0,2014-04-01,Present,Programmer Analyst,Chennai,M,1990-05-31,89.4,Cbse,2008.0,86.4,Cbse,44,2,B.Tech/B.E.,Electronics And Electrical Engineering,72.62,44,0,Uttar Pradesh,2012,485,445,595,0.2294817549,-1,266,-1,-1,-1,-1,-1,0.51,0.1498,0.2729,1.8249,0.1864
2397,283468,390000.0,2014-12-01,5/1/15 0:00,Assistant Manager,New Delhi,M,1988-06-25,63.0,Cbse,2006.0,56.0,Cbse,2097,2,B.Tech/B.E.,Electronics And Communication Engineering,61.4,2097,0,Uttar Pradesh,2011,445,445,515,0.124502074,375,233,-1,-1,-1,393,-1,0.0464,-1.0905,1.6484,0.219,1.0395
2398,341424,400000.0,2012-06-01,6/1/12 0:00,Project Engineer,Pune,F,1991-06-01,76.0,0,2009.0,88.0,0,127,2,B.Tech/B.E.,Information Technology,72.72,127,0,Maharashtra,2012,355,425,385,0.7040904121,465,-1,-1,-1,-1,-1,-1,1.2828,0.8128,0.5269,-0.40777,0.5419
2399,827738,325000.0,2014-08-01,Present,Product Development Engineer,Noida,M,1991-09-27,92.6,Cbse,2009.0,91.6,Cbse,47,1,B.Tech/B.E.,Electronics And Communication Engineering,79.74,47,1,Delhi,2014,710,560,590,0.6493897148,475,356,-1,-1,-1,-1,-1,1.4208,1.2114,-0.2974,-1.6289,0.6721
2400,215848,490000.0,2011-11-01,Present,Test Engineer,Mysore,M,1988-05-31,89.0,Icse,2006.0,75.0,"Chse,Orissa",5026,2,B.Tech/B.E.,Electronics And Communication Engineering,76.6,5026,0,Orissa,2011,545,445,625,0.3760595867,395,300,-1,-1,-1,340,-1,0.6646,-0.7473,-1.5051,1.1199,-0.1295
2401,1093595,310000.0,2014-08-01,4/1/15 0:00,Software Engineer,Pune,M,1991-10-21,80.33,State Board,2010.0,81.0,State Board,13801,2,B.Tech/B.E.,Electronics & Telecommunications,78.5,13801,0,Madhya Pradesh,2014,385,595,440,0.8816200695,-1,420,-1,-1,-1,-1,-1,-0.0154,0.5454,1.2396,-0.1076,-0.2859
2402,50240,550000.0,2012-09-01,4/1/14 0:00,Business Consultant,Gurgaon,M,1987-12-21,52.0,Cbse,2006.0,55.0,Cbse,2927,2,B.Tech/B.E.,Computer Engineering,68.0,2927,1,Rajasthan,2010,345,455,335,0.24545566,335,333,-1,-1,-1,-1,-1,-1.3447,-0.1232,0.2366,1.4724,0.1864
2404,1279942,300000.0,2014-09-01,4/1/15 0:00,Quality Analyst,Bangalore,M,1992-06-23,80.0,State Board,2009.0,80.6,State Board,16196,2,B.Tech/B.E.,Computer Science & Engineering,71.9,16196,0,Kerala,2014,420,545,495,0.8422483223,415,-1,469,-1,-1,-1,-1,1.2772,0.0459,0.9322,-1.6289,0.8637
2405,611458,350000.0,2013-10-01,3/1/15 0:00,System Engineer,Chandigarh,M,1991-01-08,66.0,Cbse,2008.0,64.0,State Board,64,2,B.Tech/B.E.,Electronics And Communication Engineering,68.0,64,0,Uttar Pradesh,2013,590,630,780,0.2294817549,-1,266,-1,-1,-1,-1,-1,0.5591,0.8784,-0.7585,0.5262,-0.4776
2406,313765,300000.0,2010-11-01,11/1/11 0:00,Mechanical Engineer,Orissa,M,1989-06-19,79.66,Ssc,2006.0,87.0,Intermediate,5069,2,B.Tech/B.E.,Mechanical Engineering,74.1,5069,0,Andhra Pradesh,2010,525,475,505,0.3045109137,-1,-1,-1,340,-1,-1,-1,-0.881,-0.6693,-0.7068,0.06223,-0.1295
2407,629605,210000.0,2013-12-01,8/1/13 0:00,Application Developer,Chennai,M,1992-02-14,89.39,State Board,2009.0,94.17,State Board,526,2,B.Tech/B.E.,Electronics And Electrical Engineering,75.46,526,0,Tamil Nadu,2013,500,645,665,0.6618344758,515,-1,-1,-1,446,-1,-1,-0.7335,0.2124,0.01,-0.3612,0.2889
2408,940709,325000.0,2015-02-01,4/1/15 0:00,Programmer Analyst,Hyderabad,F,1992-06-30,86.6,State Board,2010.0,88.5,State Board,9931,2,B.Tech/B.E.,Electronics And Communication Engineering,67.17,9931,1,Telangana,2014,465,510,520,-1.0,465,-1,-1,-1,-1,-1,-1,0.7027,0.3789,0.01,0.0192,-0.0943
2410,123403,90000.0,2013-11-01,12/1/14 0:00,Network Engineer,Pune,M,1989-02-18,66.8,Maharashtra Board,2006.0,56.0,Maharashtra Board,487,2,B.Tech/B.E.,Computer Engineering,52.0,487,1,Maharashtra,2012,465,435,555,0.7935806145,495,-1,-1,-1,-1,-1,-1,-0.1082,0.6568,0.0914,-1.1128,-0.6035
2411,655464,390000.0,2013-07-01,Present,Test Engineer,-1,M,1990-11-02,81.6,Cbse,2009.0,81.8,Cbse,165,2,B.Tech/B.E.,Computer Engineering,65.2,165,1,Rajasthan,2013,545,620,885,0.9795217443,625,-1,-1,-1,-1,-1,-1,0.99,1.3779,-0.1437,-0.8682,1.247
2413,373206,150000.0,2012-12-01,3/1/13 0:00,Executive Engineer,Navi Mumbai,M,1991-02-22,74.67,Ssc Maharashtra Board,2008.0,69.5,Hsc Maharashtra Board,13536,2,M.Tech./M.E.,Other,69.0,13536,1,Maharashtra,2015,545,545,435,-1.0,285,-1,-1,-1,-1,-1,-1,1.592,0.7348,0.4906,-0.9953,0.1864
2414,1232472,220000.0,2013-11-01,7/1/13 0:00,Technical Support Engineer,Noida,M,1992-07-01,85.0,Cbse,2009.0,72.0,Cbse,13881,2,B.Tech/B.E.,Electronics And Communication Engineering,69.8,13881,0,Uttar Pradesh,2013,745,650,655,-1.0,445,-1,-1,-1,-1,-1,-1,1.7081,1.5444,0.9322,-2.2627,0.6721
2415,653947,220000.0,2013-07-01,2/1/14 0:00,Technical Support Specialist,Hyderabad,M,1990-07-24,73.2,Cbse,2009.0,74.3,State Board,3547,2,B.Tech/B.E.,Computer Science & Engineering,65.0,3547,0,Karnataka,2013,475,495,415,0.7656735812,485,-1,-1,-1,-1,-1,-1,1.2772,0.7119,-0.4511,-1.2486,-0.0943
2416,354675,300000.0,2012-07-01,9/1/14 0:00,It Technician,Bangalore,F,1990-08-30,78.0,Sslc,2008.0,50.0,Puc,8703,2,B.Tech/B.E.,Computer Engineering,61.0,8703,0,Karnataka,2012,375,425,315,0.3775514194,375,-1,-1,-1,-1,-1,-1,0.6646,0.8128,-0.344,0.4148,-0.406
2417,1188011,305000.0,2015-04-01,Present,Programmer Analyst,Pune,M,1991-09-17,68.5,State Board,2010.0,64.5,State Board,8116,2,B.Tech/B.E.,Information Technology,70.3,8116,1,Tamil Nadu,2014,605,540,465,0.9538997751,445,-1,530,-1,-1,-1,-1,0.8463,0.5454,0.7785,-1.5021,-0.2859
2418,1135489,140000.0,2014-05-01,Present,Java Developer,Hyderabad,M,1991-08-15,72.0,State Board,2008.0,70.0,State Board,1219,2,B.Tech/B.E.,Computer Science & Engineering,70.0,1219,0,Andhra Pradesh,2012,420,470,430,0.744758354,505,-1,438,-1,-1,-1,-1,1.9953,0.0459,-0.1437,0.5262,0.6721
2419,877241,345000.0,2014-07-01,1/1/15 0:00,Design Engineer,Pune,M,1992-05-10,95.54,State Board,2010.0,90.0,State Board,11973,1,B.Tech/B.E.,Civil Engineering,59.0,11973,1,Maharashtra,2014,465,610,530,0.2557781937,355,-1,-1,-1,-1,-1,292,-1.0208,-0.6201,0.6248,1.1601,-0.2859
2420,481576,105000.0,2013-01-01,5/1/14 0:00,Web Designer,Bangalore,F,1990-04-15,90.0,Ssc,2008.0,88.2,Intermediate,11870,2,B.Tech/B.E.,Information Technology,69.0,11870,0,Andhra Pradesh,2012,485,535,475,0.5632678237,425,-1,-1,-1,-1,-1,-1,-0.7264,-0.9033,-1.3599,-0.1727,-0.4455
2421,112780,240000.0,2012-09-01,4/1/14 0:00,Web Designer,Hyderabad,F,1990-07-20,75.4,Cbse,2007.0,75.6,Cbse,987,2,B.Tech/B.E.,Information Technology,80.7,987,0,Orissa,2011,625,515,535,0.6359787565,445,-1,-1,-1,-1,-1,-1,0.3555,1.1248,0.672,0.5323,1.4502
2422,356259,130000.0,2012-08-01,9/1/13 0:00,Data Analyst,-1,M,1990-11-19,58.0,Cbse,2008.0,64.0,Up Board,7134,2,B.Tech/B.E.,Information Technology,62.0,7134,0,Uttar Pradesh,2012,475,485,365,0.1048713599,275,-1,-1,-1,-1,-1,-1,0.3941,0.1888,1.2525,-0.349,-1.2354
2423,1097036,100000.0,2014-06-01,Present,Software Developer,Chennai,F,1992-11-26,85.6,State Board,2010.0,79.9,State Board,1136,2,B.Tech/B.E.,Electronics & Instrumentation Eng,78.0,1136,0,Tamil Nadu,2014,350,460,345,0.1798739002,-1,-1,-1,-1,-1,-1,-1,-0.4463,-0.2871,0.3174,1.2869,-0.0943
2424,274014,620000.0,2011-05-01,Present,Software Engineer,Bangalore,M,1990-08-01,88.5,Secondary School Of Education,2007.0,95.9,Board Of Intermediate,7077,2,B.Tech/B.E.,Information Technology,81.2,7077,0,Andhra Pradesh,2011,475,505,605,0.9168699611,555,-1,-1,-1,-1,-1,-1,-0.1082,0.1888,0.5269,-0.5253,0.0284
2426,1088670,265000.0,2015-03-01,Present,Software Developer,Bangalore,M,1990-04-28,78.0,Icse,2008.0,77.0,Cbse,2009,2,B.Tech/B.E.,Electronics And Communication Engineering,83.0,2009,1,West Bengal,2013,710,590,605,0.1121394382,415,228,-1,-1,-1,-1,-1,-0.7335,1.3779,0.6248,0.2727,-0.6692
2427,1048133,200000.0,2013-10-01,10/1/14 0:00,Controls Engineer,Hyderabad,M,1992-07-22,78.5,State Board,2009.0,83.0,State Board,16171,2,B.Tech/B.E.,Electronics And Communication Engineering,77.72,16171,0,Telangana,2013,350,470,405,0.2073921697,355,260,-1,-1,-1,-1,-1,1.7081,0.7119,0.6248,-1.3753,0.6721
2428,1006756,315000.0,2014-07-01,3/1/15 0:00,Software Engineer,Bangalore,M,1993-07-21,81.5,State Board,2010.0,82.3,State Board,449,2,B.Tech/B.E.,Electronics And Communication Engineering,77.0,449,1,Tamil Nadu,2014,405,495,585,-1.0,385,-1,-1,-1,-1,-1,-1,0.7027,0.0459,0.6248,-0.3612,-0.2859
2429,358346,460000.0,2013-03-01,4/1/15 0:00,System Engineer,Gurgaon,M,1990-10-31,87.0,Cbse,2008.0,81.0,Cbse,10185,2,B.Tech/B.E.,Computer Science & Engineering,74.44,10185,0,Haryana,2012,635,635,735,0.9168699611,555,-1,-1,-1,-1,-1,-1,0.3555,-0.7473,-0.4891,-0.9953,-0.8799
2430,796597,400000.0,2013-04-01,Present,Senior Software Developer,Pune,M,1990-05-13,67.0,Cbse,2008.0,62.8,Cbse,3238,2,B.Tech/B.E.,Electronics And Communication Engineering,70.9,3238,0,Madhya Pradesh,2012,605,570,515,0.6493897148,565,356,-1,-1,-1,-1,-1,-0.3027,1.2114,-0.1437,0.653,-0.0943
2431,906332,135000.0,2014-07-01,1/1/15 0:00,Software Test Engineer,Noida,M,1988-03-17,55.3,State Board,2004.0,72.0,State Board,67,2,B.Tech/B.E.,Computer Science & Engineering,71.0,67,0,Uttar Pradesh,2014,520,545,705,0.9113952784,485,-1,500,-1,-1,-1,-1,0.4155,-0.6201,-0.4511,-0.995,-1.0524
2433,676286,400000.0,2013-09-01,Present,Software Developer,Bangalore,M,1991-03-12,75.4,Cbse,2009.0,60.2,Cbse,4374,2,B.Tech/B.E.,Information Technology,78.78,4374,0,Madhya Pradesh,2013,535,415,705,0.9168699611,555,-1,-1,-1,-1,-1,-1,-0.159,0.7119,1.547,-1.5021,-0.8608
2434,1233201,85000.0,2014-07-01,Present,Ruby On Rails Developer,Hyderabad,M,1991-12-24,70.14,Icse,2010.0,50.0,State Board,5818,2,B.Tech/B.E.,Computer Science & Engineering,70.0,5818,0,Orissa,2014,700,570,475,0.8422483223,515,-1,469,-1,-1,-1,-1,0.1282,0.7119,0.01,0.0192,0.0973
2435,1067508,360000.0,2015-02-01,4/1/15 0:00,Test Engineer,Chennai,M,1990-09-04,76.0,Cbse,2008.0,79.9,State Board,7003,2,M.Tech./M.E.,Internal Combustion Engine,80.6,7003,1,Tamil Nadu,2014,745,590,475,-1.0,345,-1,-1,438,-1,-1,-1,0.4155,0.0459,-0.4511,-0.3612,-0.8608
2436,1168914,250000.0,2013-08-01,9/1/14 0:00,Quality Engineer,Faridabad,M,1991-06-29,72.8,Cbse,2009.0,79.2,Cbse,7255,2,B.Tech/B.E.,Electronics And Communication Engineering,68.4,7255,0,Haryana,2013,325,545,460,0.4935963873,285,324,-1,-1,-1,-1,-1,-0.8772,0.3789,0.4711,0.1459,-0.0943
2437,489860,120000.0,2014-03-01,3/1/15 0:00,Customer Service Representative,Bangalore,M,1991-08-17,71.0,Matriculation,2008.0,73.0,Matriculation,7160,2,B.Tech/B.E.,Information Technology,69.2,7160,0,Tamil Nadu,2013,360,435,120,0.3565364877,375,300,346,-1,-1,-1,-1,0.3941,-0.1232,-0.6343,1.0611,-0.1295
2438,1088206,335000.0,2013-09-01,Present,Programmer Analyst,Pune,M,1990-06-21,77.0,State Board,2008.0,75.0,State Board,13424,2,B.Tech/B.E.,Electronics & Telecommunications,62.0,13424,0,Maharashtra,2013,675,630,485,0.2073921697,405,260,-1,-1,-1,-1,-1,1.7081,0.5454,0.9322,-0.4879,0.8637
2439,451869,340000.0,2012-12-01,Present,Programmer Analyst,Chennai,M,1990-10-03,82.0,Tamil Nadu State,2008.0,81.9,Tamil Nadu State,11283,2,B.Tech/B.E.,Electronics And Electrical Engineering,80.2,11283,0,Tamil Nadu,2012,695,465,365,0.538386893,405,333,-1,-1,-1,-1,-1,-1.3447,0.1498,1.3614,-0.1727,-0.1295
2440,206565,300000.0,2012-09-01,9/1/15 0:00,Senior Php Developer,New Delhi,M,1990-07-05,54.0,0,2006.0,64.0,0,255,2,B.Tech/B.E.,Information Technology,67.3,255,0,Uttar Pradesh,2011,305,415,415,0.6359787565,445,-1,-1,-1,-1,-1,-1,-0.1082,-0.7473,0.8171,-0.0552,-0.2875
2441,1119944,225000.0,2014-12-01,4/1/15 0:00,Software Engineer,Kochi/Cochin,F,1992-09-25,83.0,Cbse,2010.0,72.0,Cbse,16161,2,B.Tech/B.E.,Electronics & Telecommunications,76.0,16161,0,Orissa,2014,525,530,405,0.3387863472,335,292,-1,-1,-1,388,-1,-0.159,0.3789,-2.4491,-0.8682,0.2889
2442,1272078,60000.0,2014-11-01,Present,Programmer,Pondicherry,M,1991-01-27,56.0,State Board,2008.0,75.0,State Board,539,2,Mca,Computer Application,71.0,539,0,Tamil Nadu,2014,325,385,285,0.4867470084,465,-1,376,-1,-1,-1,-1,0.4155,0.3789,0.7785,-1.3753,1.247
2443,1259589,110000.0,2014-10-01,4/1/15 0:00,Get,Kharagpur,M,1993-03-18,80.0,Icse,2010.0,76.0,Icse,11210,2,B.Tech/B.E.,Mechanical Engineering,80.6,11210,0,Chhattisgarh,2014,735,555,535,0.3287463786,-1,-1,-1,346,-1,-1,-1,-0.4463,-0.9531,0.1637,0.0192,-2.0105
2444,1092991,315000.0,2014-11-01,Present,Associate Software Engineer,Bangalore,M,1993-02-12,75.4,State Board,2009.0,68.8,State Board,220,2,B.Tech/B.E.,Information Technology,79.0,220,0,Madhya Pradesh,2014,440,565,430,0.3565364877,255,-1,346,-1,-1,-1,-1,1.7081,0.7119,1.2396,-1.8824,-0.2859
2445,637628,105000.0,2014-01-01,12/1/14 0:00,Risk Consultant,Hyderabad,M,1991-03-24,83.0,State Board,2009.0,81.0,State Board,9184,2,B.Tech/B.E.,Electronics And Communication Engineering,65.21,9184,1,Telangana,2013,510,305,310,0.6944793277,405,366,-1,-1,286,260,-1,-1.0208,-0.6201,-0.1437,1.4136,-0.0943
2446,956695,300000.0,2015-03-01,Present,Assistant System Engineer,Trivandrum,F,1992-10-26,87.23,State Board,2010.0,76.12,State Board,15862,2,B.Tech/B.E.,Electronics & Telecommunications,63.58,15862,0,Maharashtra,2014,405,485,605,0.3387863472,-1,292,-1,-1,-1,-1,-1,1.2772,0.7119,0.1637,-0.995,0.4805
2447,360687,320000.0,2011-01-01,11/1/14 0:00,It Business Analyst,Bangalore,M,1989-07-08,78.16,0,2007.0,84.28,0,8904,2,B.Tech/B.E.,Computer Engineering,62.0,8904,0,Karnataka,2012,505,375,485,0.5632678237,425,-1,-1,-1,-1,-1,-1,-0.1855,-0.7473,0.2366,2.4712,-1.7093
2448,258714,180000.0,2012-01-01,6/1/14 0:00,Software Developer,Bangalore,M,1989-08-11,85.5,0,2006.0,81.1,0,4103,2,B.Tech/B.E.,Information Technology,72.44,4103,0,Telangana,2010,365,495,485,0.7935806145,495,-1,-1,-1,-1,-1,-1,0.8192,-0.1232,-0.344,-1.1128,-0.7615
2449,987044,440000.0,2015-01-01,Present,It Analyst,Bangalore,M,1991-12-14,85.0,Cbse,2010.0,82.0,Cbse,13344,2,B.Tech/B.E.,Computer Science & Engineering,81.0,13344,0,Uttar Pradesh,2014,615,630,560,0.8422483223,525,-1,469,-1,-1,-1,-1,0.8463,0.3789,0.1637,-1.7556,-0.6692
2450,1089038,345000.0,2014-02-01,Present,Senior Software Engineer,"Navi Mumbai , Hyderabad",M,1992-05-17,87.0,State Board,2009.0,95.0,State Board,4325,2,B.Tech/B.E.,Electronics And Communication Engineering,72.38,4325,0,Andhra Pradesh,2013,525,625,690,0.9762925609,545,484,-1,-1,-1,-1,-1,-0.4463,-0.4536,-0.9122,-0.8682,-0.6692
2451,669977,350000.0,2013-08-01,Present,Account Manager,Noida,M,1991-03-06,85.0,Cbse,2009.0,76.0,Cbse,9699,2,B.Tech/B.E.,Computer Engineering,71.0,9699,1,Rajasthan,2013,570,520,430,0.8194165298,505,-1,-1,-1,-1,-1,-1,1.5644,1.2114,0.6248,0.3995,0.8637
2452,829759,215000.0,2014-04-01,Present,Professor,Bangalore,M,1991-06-07,74.0,State Board,2010.0,50.0,State Board,462,2,B.Tech/B.E.,Mechatronics,65.0,462,1,Karnataka,2014,440,375,470,0.4590158405,-1,-1,-1,376,-1,-1,-1,-0.4463,0.2124,0.3174,0.3995,-0.4776
2453,987378,250000.0,2014-03-01,Present,Ios Developer,Gurgaon,M,1992-08-10,70.0,State Board,2009.0,77.4,State Board,9737,2,B.Tech/B.E.,Computer Science & Engineering,83.0,9737,0,Uttar Pradesh,2014,335,505,595,0.9538997751,515,-1,530,-1,-1,-1,-1,0.2718,0.2124,-0.1437,-0.3612,0.2889
2454,872168,330000.0,2014-08-01,Present,Software Developer,Pune,M,1992-10-28,73.6,Cbse,2010.0,75.0,Cbse,347,2,B.Tech/B.E.,Electronics And Electrical Engineering,87.56,347,0,Uttar Pradesh,2014,475,585,485,0.336185066,-1,-1,-1,-1,366,-1,-1,0.7027,1.7109,0.4711,-0.7415,1.0554
2455,408408,340000.0,2014-08-01,Present,Assistant Administrator,Hyderabad,M,1991-06-26,77.33,Board Of Secondary Education,2008.0,88.5,Board Of Intermediate,894,2,M.Tech./M.E.,Information Technology,73.14,894,0,Tamil Nadu,2014,445,515,535,0.9014895714,545,-1,-1,-1,-1,-1,-1,0.1623,-0.4353,-0.4891,-0.8778,-0.9194
2456,811023,200000.0,2015-01-01,Present,Business Development Executive,Noida,M,1992-12-08,83.0,Cbse,2009.0,79.4,Cbse,64,2,B.Tech/B.E.,Electronics And Electrical Engineering,61.0,64,0,Uttar Pradesh,2014,465,495,560,0.1636309266,365,-1,-1,-1,313,-1,-1,-0.5899,-0.1206,0.4711,0.653,-1.244
2457,822977,180000.0,2014-04-01,6/1/14 0:00,Sales Executive,Faridabad,M,1992-10-27,73.0,Cbse,2010.0,70.6,Cbse,272,2,B.Tech/B.E.,Mechanical Engineering,72.0,272,0,Punjab,2014,570,520,470,0.3287463786,-1,-1,-1,346,-1,-1,-1,-0.8772,0.8784,1.2396,0.2727,0.0973
2458,466809,280000.0,2012-08-01,2/1/15 0:00,Programmer,-1,M,1988-11-18,61.8,0,2006.0,55.4,0,3741,2,Mca,Computer Application,64.15,3741,0,Uttarakhand,2012,455,394,435,0.6000571823,435,-1,-1,-1,-1,-1,-1,-1.6538,-0.7863,-0.598,1.5899,0.8183
2459,334988,325000.0,2014-02-01,Present,System Engineer,Pune,F,1992-03-09,75.0,State Board,2008.0,71.8,State Board,9035,2,B.Tech/B.E.,Computer Science & Engineering,75.5,9035,0,Uttar Pradesh,2013,585,475,505,0.6707431514,455,-1,-1,-1,-1,-1,-1,0.8192,0.2668,-0.2714,0.64983,-0.2875
2460,822720,315000.0,2014-08-01,Present,Information Security Analyst,Pune,M,1992-07-20,86.2,Cbse,2010.0,82.6,Cbse,272,2,B.Tech/B.E.,Electronics And Communication Engineering,72.81,272,0,Punjab,2014,730,610,620,0.7833035367,505,388,-1,-1,-1,-1,-1,1.1336,1.0449,0.6248,-1.5021,0.2889
2461,1262831,120000.0,2013-12-01,5/1/14 0:00,Software Developer,Visakhapatnam,M,1990-06-09,83.0,State Board,2007.0,80.0,State Board,11499,2,Mca,Computer Application,69.58,11499,0,Andhra Pradesh,2013,325,470,570,0.8431237267,515,-1,-1,-1,-1,-1,-1,0.1282,1.2114,0.01,-0.2344,0.2889
2462,810666,350000.0,2014-09-01,Present,Software Developer,Noida,M,1992-02-24,83.0,Cbse,2009.0,80.8,Cbse,64,2,B.Tech/B.E.,Information Technology,70.24,64,0,Uttar Pradesh,2014,615,645,695,0.8646854134,525,-1,-1,-1,-1,-1,-1,-0.159,-0.7866,-0.1437,0.1459,-1.0524
2464,1190691,360000.0,2015-02-01,Present,C# Developer,Hyderabad,M,1993-03-16,64.0,Cbse,2010.0,61.0,Icse,18409,2,B.Tech/B.E.,Computer Science And Technology,63.0,18409,0,Uttarakhand,2014,455,505,465,0.8841225116,535,-1,-1,-1,-1,-1,-1,-1.7389,-1.2861,-1.3733,-0.6147,-0.4776
2466,337919,360000.0,2012-05-01,4/1/15 0:00,Quality Assurance Test Engineer,Bangalore,F,1991-01-07,91.0,0,2008.0,91.0,0,3076,2,B.Tech/B.E.,Electronics And Instrumentation Engineering,81.0,3076,0,Tamil Nadu,2012,375,405,385,0.6944793277,425,366,-1,-1,-1,-1,-1,0.0464,0.1498,-2.2308,-0.87777,0.0284
2467,1001424,230000.0,2014-04-01,7/1/15 0:00,Technical Support Engineer,Hyderabad,M,1992-10-09,82.5,State Board,2010.0,95.7,State Board,1450,2,B.Tech/B.E.,Electrical Engineering,72.0,1450,1,Telangana,2014,430,435,355,0.6845650677,325,-1,-1,-1,452,-1,-1,-0.3027,1.7109,1.547,0.9066,1.0554
2468,389343,430000.0,2013-05-01,Present,Programmer,New Delhi,M,1990-11-03,74.0,Cbse,2008.0,82.3,Cbse,29,2,B.Tech/B.E.,Computer Engineering,75.5,29,1,Delhi,2012,435,615,525,0.9522455729,585,-1,-1,-1,-1,-1,-1,0.51,0.1498,0.0552,1.7074,-0.1295
2470,358151,180000.0,2012-10-01,2/1/13 0:00,Technical Support Engineer,Delhi,M,1989-09-02,85.0,Cbse,2007.0,79.0,Cbse,167,2,B.Tech/B.E.,Information Technology,66.0,167,0,Haryana,2012,605,515,555,0.7040904121,465,-1,-1,-1,-1,-1,-1,-1.3447,-0.1232,-2.2308,0.1798,0.0679
2471,902971,325000.0,2013-11-01,4/1/15 0:00,Data Analyst,Pune,F,1991-02-11,78.0,State Board,2008.0,75.85,Icse,4417,2,B.Tech/B.E.,Electronics And Communication Engineering,73.9,4417,0,Madhya Pradesh,2013,555,385,545,0.6493897148,465,356,-1,-1,-1,-1,-1,0.5591,0.5454,0.3174,-0.2344,0.0973
2473,809518,240000.0,2013-06-01,1/1/14 0:00,Technical Support Engineer,Bangalore,M,1991-09-05,94.4,State Board,2009.0,78.67,State Board,11010,2,B.Tech/B.E.,Electronics And Communication Engineering,62.0,11010,1,Karnataka,2013,745,555,455,0.4935963873,495,324,-1,-1,-1,313,-1,-0.3027,-0.4536,-0.1437,-0.7415,-1.0524
2474,1073144,335000.0,2014-04-01,Present,Programmer Analyst,Kolkata,F,1990-11-10,85.38,State Board,2009.0,78.0,State Board,6948,2,B.Tech/B.E.,Computer Science & Engineering,82.1,6948,0,West Bengal,2013,580,420,655,0.4867470084,475,-1,376,-1,-1,-1,-1,-0.5899,0.5454,-0.6048,0.5262,0.0973
2476,115378,500000.0,2010-07-01,4/1/15 0:00,Network Engineer,Chandigarh,M,1989-08-13,77.0,Pseb,2007.0,76.0,Psbte,153,2,B.Tech/B.E.,Electronics And Communication Engineering,76.5,153,0,Punjab,2010,445,445,385,0.9854613943,355,500,-1,-1,-1,-1,-1,-1.9629,-1.3713,-1.3599,-0.7603,-0.4455
2477,1143583,100000.0,2015-03-01,Present,Hr Recruiter,Bhubaneswar,F,1992-12-17,86.5,State Board,2010.0,58.04,State Board,11013,2,B.Tech/B.E.,Electronics & Telecommunications,68.0,11013,0,Orissa,2014,360,370,390,0.3387863472,405,292,-1,-1,-1,420,-1,1.2772,0.2124,-0.2974,-0.4879,0.6721
2478,1060547,150000.0,2015-03-01,4/1/15 0:00,Mechanical Design Engineer,Chennai,M,1993-07-12,87.0,State Board,2010.0,91.8,State Board,14523,2,B.Tech/B.E.,Mechanical Engineering,74.0,14523,0,Andhra Pradesh,2014,475,520,475,0.5982806915,-1,-1,-1,407,-1,-1,-1,0.8463,0.8784,0.9322,-1.2486,0.8637
2479,823293,450000.0,2014-06-01,Present,Associate Software Engineer,Pune,M,1991-10-11,75.4,Cbse,2009.0,65.2,Cbse,272,2,B.Tech/B.E.,Computer Science & Engineering,76.0,272,0,Punjab,2014,590,555,560,0.9912306253,485,-1,592,-1,-1,-1,-1,-1.308,-0.6201,0.1637,0.3995,-1.0524
2480,670423,170000.0,2013-11-01,5/1/14 0:00,Technical Support Engineer,Chennai,F,1992-07-27,89.0,State Board,2009.0,79.0,State Board,9481,2,B.Tech/B.E.,Information Technology,68.0,9481,0,Tamil Nadu,2013,535,495,485,0.5259225843,415,-1,-1,-1,-1,-1,-1,0.4155,-0.4536,0.6248,1.0333,0.0973
2481,338130,325000.0,2013-02-01,1/1/14 0:00,Systems Engineer,-1,M,1990-09-13,76.0,Cbse,2008.0,78.0,Cbse,569,2,B.Tech/B.E.,Biotechnology,77.8,569,0,Tamil Nadu,2012,575,455,525,0.8661398204,-1,-1,-1,-1,-1,-1,-1,-1.1901,-0.0842,-1.0334,-0.05527,-0.7615
